Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
45645,958861,958861,10000.0,2026-02-28,2
45646,274787,274787,10000.0,2026-01-20,2
45647,657078,657078,10000.0,2026-02-23,2
45648,240560,240560,10000.0,2026-02-02,2
45649,102268,102268,10000.0,2026-01-01,2
45650,328194,328194,10000.0,2026-02-10,2
45651,914847,914847,10000.0,2026-01-03,2
45652,655595,655595,10000.0,2026-01-13,2
45653,153289,153289,10000.0,2026-01-29,2
45654,774124,774124,10000.0,2026-02-04,2
45655,267360,267360,10000.0,2026-02-20,2
45656,383181,383181,10000.0,2026-01-18,2
45657,47232,47232,10000.0,2026-02-03,2
45658,393131,393131,10000.0,2026-02-25,2
45659,346420,346420,10000.0,2026-01-06,2
45660,567032,567032,10000.0,2026-01-12,2
45661,747174,747174,10000.0,2026-01-08,2
45662,764702,764702,10000.0,2026-01-12,2
45663,778782,778782,10000.0,2026-02-26,2
45664,543418,543418,10000.0,2026-01-07,2
45665,467659,467659,10000.0,2026-01-23,2
45666,268060,268060,10000.0,2026-01-20,2
45667,329177,329177,10000.0,2026-02-08,2
45668,797756,797756,10000.0,2026-01-15,2
45669,772373,772373,10000.0,2026-02-07,2
45670,365522,365522,10000.0,2026-02-09,2
45671,334261,334261,10000.0,2026-02-19,2
45672,81327,81327,10000.0,2026-02-28,2
45673,225082,225082,10000.0,2026-01-23,2
45674,446626,446626,10000.0,2026-01-01,2
45675,416093,416093,10000.0,2026-01-31,2
45676,826401,826401,10000.0,2026-01-16,2
45677,218421,218421,10000.0,2026-02-08,2
45678,687891,687891,10000.0,2026-02-04,2
45679,825079,825079,10000.0,2026-01-12,2
45680,538603,538603,10000.0,2026-02-06,2
45681,398938,398938,10000.0,2026-02-11,2
45682,329939,329939,10000.0,2026-02-28,2
45683,453900,453900,10000.0,2026-01-15,2
45684,760251,760251,10000.0,2026-02-07,2
45685,715232,715232,10000.0,2026-01-04,2
45686,497666,497666,10000.0,2026-02-05,2
45687,496328,496328,10000.0,2026-02-19,2
45688,629106,629106,10000.0,2026-01-24,2
45689,312915,312915,10000.0,2026-01-21,2
45690,672233,672233,10000.0,2026-02-20,2
45691,290081,290081,10000.0,2026-01-11,2
45692,729487,729487,10000.0,2026-01-23,2
45693,27290,27290,10000.0,2026-01-31,2
45694,962282,962282,10000.0,2026-02-14,2
45695,85978,85978,10000.0,2026-01-25,2
45696,821241,821241,10000.0,2026-02-15,2
45697,552111,552111,10000.0,2026-02-02,2
45698,892310,892310,10000.0,2026-01-15,2
45699,939558,939558,10000.0,2026-01-06,2
45700,845962,845962,10000.0,2026-01-18,2
45701,240853,240853,10000.0,2026-01-11,2
45702,353930,353930,10000.0,2026-01-21,2
45703,658910,658910,10000.0,2026-01-17,2
45704,668908,668908,10000.0,2026-01-10,2
45705,583259,583259,10000.0,2026-02-01,2
45706,369078,369078,10000.0,2026-01-08,2
45707,27692,27692,10000.0,2026-02-18,2
45708,346051,346051,10000.0,2026-01-31,2
45709,875264,875264,10000.0,2026-02-09,2
45710,134017,134017,10000.0,2026-02-07,2
45711,512528,512528,10000.0,2026-01-03,2
45712,145579,145579,10000.0,2026-02-20,2
45713,288414,288414,10000.0,2026-01-18,2
45714,551090,551090,10000.0,2026-01-08,2
45715,57031,57031,10000.0,2026-01-23,2
45716,798339,798339,10000.0,2026-02-24,2
45717,802283,802283,10000.0,2026-02-22,2
45718,764019,764019,10000.0,2026-02-18,2
45719,396603,396603,10000.0,2026-01-10,2
45720,108697,108697,10000.0,2026-01-05,2
45721,47567,47567,10000.0,2026-02-07,2
45722,114694,114694,10000.0,2026-02-24,2
45723,266097,266097,10000.0,2026-01-08,2
45724,263967,263967,10000.0,2026-01-14,2
45725,472558,472558,10000.0,2026-02-26,2
45726,282464,282464,10000.0,2026-02-20,2
45727,547607,547607,10000.0,2026-01-08,2
45728,851217,851217,10000.0,2026-02-02,2
45729,593804,593804,10000.0,2026-02-15,2
45730,930611,930611,10000.0,2026-01-13,2
45731,649067,649067,10000.0,2026-02-15,2
45732,273388,273388,10000.0,2026-01-16,2
45733,203789,203789,10000.0,2026-01-25,2
45734,104992,104992,10000.0,2026-01-19,2
45735,98245,98245,10000.0,2026-02-28,2
45736,409368,409368,10000.0,2026-01-02,2
45737,889533,889533,10000.0,2026-01-26,2
45738,913908,913908,10000.0,2026-02-07,2
45739,463949,463949,10000.0,2026-01-27,2
45740,454874,454874,10000.0,2026-01-21,2
45741,829729,829729,10000.0,2026-01-27,2
45742,505554,505554,10000.0,2026-02-27,2
45743,884297,884297,10000.0,2026-02-14,2
45744,289343,289343,10000.0,2026-02-16,2
45745,743111,743111,10000.0,2026-01-04,2
45746,32913,32913,10000.0,2026-01-11,2
45747,295250,295250,10000.0,2026-01-05,2
45748,511201,511201,10000.0,2026-01-27,2
45749,272329,272329,10000.0,2026-01-14,2
45750,157552,157552,10000.0,2026-02-17,2
45751,783344,783344,10000.0,2026-01-31,2
45752,723842,723842,10000.0,2026-01-03,2
45753,755086,755086,10000.0,2026-01-30,2
45754,672772,672772,10000.0,2026-01-07,2
45755,483915,483915,10000.0,2026-01-29,2
45756,301171,301171,10000.0,2026-01-29,2
45757,237979,237979,10000.0,2026-01-23,2
45758,608838,608838,10000.0,2026-01-25,2
45759,890132,890132,10000.0,2026-01-18,2
45760,21485,21485,10000.0,2026-01-09,2
45761,961615,961615,10000.0,2026-01-22,2
45762,972088,972088,10000.0,2026-01-21,2
45763,711957,711957,10000.0,2026-02-23,2
45764,633791,633791,10000.0,2026-01-15,2
45765,516242,516242,10000.0,2026-01-19,2
45766,929512,929512,10000.0,2026-01-30,2
45767,154119,154119,10000.0,2026-01-20,2
45768,387882,387882,10000.0,2026-02-17,2
45769,244596,244596,10000.0,2026-01-14,2
45770,266956,266956,10000.0,2026-02-12,2
45771,846133,846133,10000.0,2026-02-13,2
45772,69499,69499,10000.0,2026-02-23,2
45773,957982,957982,10000.0,2026-01-12,2
45774,962333,962333,10000.0,2026-01-28,2
45775,544035,544035,10000.0,2026-02-18,2
45776,902405,902405,10000.0,2026-01-21,2
45777,983159,983159,10000.0,2026-01-18,2
45778,555163,555163,10000.0,2026-02-24,2
45779,979019,979019,10000.0,2026-01-28,2
45780,260512,260512,10000.0,2026-01-09,2
45781,367264,367264,10000.0,2026-01-02,2
45782,740408,740408,10000.0,2026-01-20,2
45783,96965,96965,10000.0,2026-02-27,2
45784,11921,11921,10000.0,2026-02-09,2
45785,197563,197563,10000.0,2026-01-27,2
45786,799064,799064,10000.0,2026-01-27,2
45787,657388,657388,10000.0,2026-02-24,2
45788,21781,21781,10000.0,2026-01-30,2
45789,514309,514309,10000.0,2026-02-14,2
45790,161003,161003,10000.0,2026-01-18,2
45791,516701,516701,10000.0,2026-02-23,2
45792,451467,451467,10000.0,2026-02-05,2
45793,432036,432036,10000.0,2026-01-29,2
45794,814514,814514,10000.0,2026-01-03,2
45795,49834,49834,10000.0,2026-02-11,2
45796,689661,689661,10000.0,2026-01-18,2
45797,671599,671599,10000.0,2026-01-09,2
45798,214276,214276,10000.0,2026-01-03,2
45799,42687,42687,10000.0,2026-01-16,2
45800,416051,416051,10000.0,2026-02-16,2
45801,868203,868203,10000.0,2026-01-03,2
45802,777831,777831,10000.0,2026-02-10,2
45803,18119,18119,10000.0,2026-01-20,2
45804,149945,149945,10000.0,2026-01-28,2
45805,768389,768389,10000.0,2026-02-16,2
45806,114575,114575,10000.0,2026-01-30,2
45807,491808,491808,10000.0,2026-02-05,2
45808,855454,855454,10000.0,2026-02-13,2
45809,302816,302816,10000.0,2026-01-18,2
45810,448043,448043,10000.0,2026-01-31,2
45811,806709,806709,10000.0,2026-01-10,2
45812,197995,197995,10000.0,2026-01-05,2
45813,43495,43495,10000.0,2026-01-25,2
45814,575648,575648,10000.0,2026-01-01,2
45815,957839,957839,10000.0,2026-02-13,2
45816,828914,828914,10000.0,2026-02-07,2
45817,363367,363367,10000.0,2026-01-18,2
45818,379778,379778,10000.0,2026-02-09,2
45819,559242,559242,10000.0,2026-02-03,2
45820,822852,822852,10000.0,2026-02-25,2
45821,115807,115807,10000.0,2026-01-29,2
45822,381837,381837,10000.0,2026-01-09,2
45823,212957,212957,10000.0,2026-01-24,2
45824,976531,976531,10000.0,2026-02-09,2
45825,509028,509028,10000.0,2026-02-07,2
45826,156279,156279,10000.0,2026-01-29,2
45827,819249,819249,10000.0,2026-01-04,2
45828,543454,543454,10000.0,2026-01-09,2
45829,120096,120096,10000.0,2026-01-12,2
45830,87201,87201,10000.0,2026-02-01,2
45831,354987,354987,10000.0,2026-02-23,2
45832,261257,261257,10000.0,2026-01-23,2
45833,350644,350644,10000.0,2026-01-13,2
45834,170916,170916,10000.0,2026-01-01,2
45835,655625,655625,10000.0,2026-02-15,2
45836,989421,989421,10000.0,2026-01-30,2
45837,352657,352657,10000.0,2026-01-05,2
45838,699428,699428,10000.0,2026-01-17,2
45839,53238,53238,10000.0,2026-01-09,2
45840,215503,215503,10000.0,2026-02-12,2
45841,895683,895683,10000.0,2026-01-23,2
45842,868171,868171,10000.0,2026-01-29,2
45843,254675,254675,10000.0,2026-02-19,2
45844,685211,685211,10000.0,2026-01-31,2
45845,957877,957877,10000.0,2026-01-15,2
45846,163744,163744,10000.0,2026-02-11,2
45847,502412,502412,10000.0,2026-01-09,2
45848,360243,360243,10000.0,2026-02-07,2
45849,802181,802181,10000.0,2026-02-09,2
45850,780147,780147,10000.0,2026-02-09,2
45851,383919,383919,10000.0,2026-01-02,2
45852,115534,115534,10000.0,2026-01-11,2
45853,765136,765136,10000.0,2026-02-26,2
45854,650069,650069,10000.0,2026-02-06,2
45855,950896,950896,10000.0,2026-01-07,2
45856,24011,24011,10000.0,2026-01-21,2
45857,442187,442187,10000.0,2026-01-27,2
45858,782532,782532,10000.0,2026-01-23,2
45859,167807,167807,10000.0,2026-01-05,2
45860,747296,747296,10000.0,2026-01-29,2
45861,754131,754131,10000.0,2026-02-23,2
45862,398211,398211,10000.0,2026-02-20,2
45863,297530,297530,10000.0,2026-01-05,2
45864,948999,948999,10000.0,2026-02-22,2
45865,347098,347098,10000.0,2026-02-07,2
45866,330927,330927,10000.0,2026-02-18,2
45867,346544,346544,10000.0,2026-01-05,2
45868,228891,228891,10000.0,2026-01-06,2
45869,513640,513640,10000.0,2026-01-19,2
45870,246659,246659,10000.0,2026-02-07,2
45871,692616,692616,10000.0,2026-01-26,2
45872,670269,670269,10000.0,2026-01-23,2
45873,314028,314028,10000.0,2026-02-06,2
45874,723359,723359,10000.0,2026-01-08,2
45875,452038,452038,10000.0,2026-02-27,2
45876,645873,645873,10000.0,2026-01-25,2
45877,330763,330763,10000.0,2026-02-12,2
45878,932473,932473,10000.0,2026-01-08,2
45879,233695,233695,10000.0,2026-02-19,2
45880,740934,740934,10000.0,2026-01-16,2
45881,260394,260394,10000.0,2026-01-29,2
45882,941524,941524,10000.0,2026-01-12,2
45883,176840,176840,10000.0,2026-01-13,2
45884,788122,788122,10000.0,2026-01-22,2
45885,425493,425493,10000.0,2026-01-13,2
45886,716220,716220,10000.0,2026-01-01,2
45887,28906,28906,10000.0,2026-02-04,2
45888,143053,143053,10000.0,2026-01-20,2
45889,558390,558390,10000.0,2026-02-08,2
45890,523004,523004,10000.0,2026-01-20,2
45891,563701,563701,10000.0,2026-02-10,2
45892,580120,580120,10000.0,2026-01-16,2
45893,85358,85358,10000.0,2026-01-20,2
45894,171365,171365,10000.0,2026-01-07,2
45895,7942,7942,10000.0,2026-01-26,2
45896,181191,181191,10000.0,2026-01-04,2
45897,425380,425380,10000.0,2026-02-24,2
45898,51383,51383,10000.0,2026-02-13,2
45899,367093,367093,10000.0,2026-01-23,2
45900,620556,620556,10000.0,2026-01-12,2
45901,747474,747474,10000.0,2026-01-16,2
45902,845104,845104,10000.0,2026-01-24,2
45903,779421,779421,10000.0,2026-02-09,2
45904,461878,461878,10000.0,2026-02-19,2
45905,203693,203693,10000.0,2026-01-05,2
45906,705746,705746,10000.0,2026-02-04,2
45907,930674,930674,10000.0,2026-01-28,2
45908,877217,877217,10000.0,2026-01-03,2
45909,88042,88042,10000.0,2026-01-01,2
45910,984158,984158,10000.0,2026-01-21,2
45911,657522,657522,10000.0,2026-01-19,2
45912,331611,331611,10000.0,2026-02-17,2
45913,705759,705759,10000.0,2026-02-05,2
45914,439813,439813,10000.0,2026-01-03,2
45915,66854,66854,10000.0,2026-02-15,2
45916,696711,696711,10000.0,2026-01-16,2
45917,588723,588723,10000.0,2026-01-31,2
45918,272389,272389,10000.0,2026-01-24,2
45919,230357,230357,10000.0,2026-01-14,2
45920,46198,46198,10000.0,2026-01-21,2
45921,150075,150075,10000.0,2026-02-24,2
45922,20693,20693,10000.0,2026-02-08,2
45923,238549,238549,10000.0,2026-02-28,2
45924,614066,614066,10000.0,2026-02-07,2
45925,392724,392724,10000.0,2026-01-19,2
45926,181107,181107,10000.0,2026-02-11,2
45927,743021,743021,10000.0,2026-01-04,2
45928,350868,350868,10000.0,2026-01-13,2
45929,543976,543976,10000.0,2026-02-26,2
45930,179411,179411,10000.0,2026-01-05,2
45931,879574,879574,10000.0,2026-02-01,2
45932,773880,773880,10000.0,2026-01-05,2
45933,293077,293077,10000.0,2026-01-05,2
45934,629265,629265,10000.0,2026-02-08,2
45935,55717,55717,10000.0,2026-01-05,2
45936,798363,798363,10000.0,2026-02-04,2
45937,902005,902005,10000.0,2026-02-02,2
45938,281368,281368,10000.0,2026-02-13,2
45939,475295,475295,10000.0,2026-02-06,2
45940,937485,937485,10000.0,2026-01-19,2
45941,989310,989310,10000.0,2026-02-05,2
45942,275533,275533,10000.0,2026-02-28,2
45943,275555,275555,10000.0,2026-02-17,2
45944,145215,145215,10000.0,2026-02-28,2
45945,999171,999171,10000.0,2026-01-26,2
45946,620086,620086,10000.0,2026-01-25,2
45947,425735,425735,10000.0,2026-02-27,2
45948,199222,199222,10000.0,2026-01-08,2
45949,118049,118049,10000.0,2026-02-14,2
45950,158435,158435,10000.0,2026-02-26,2
45951,225686,225686,10000.0,2026-01-06,2
45952,888805,888805,10000.0,2026-02-14,2
45953,856413,856413,10000.0,2026-02-10,2
45954,678435,678435,10000.0,2026-01-05,2
45955,154241,154241,10000.0,2026-02-18,2
45956,463117,463117,10000.0,2026-01-22,2
45957,419819,419819,10000.0,2026-01-12,2
45958,160653,160653,10000.0,2026-02-28,2
45959,728750,728750,10000.0,2026-01-30,2
45960,816515,816515,10000.0,2026-02-03,2
45961,278881,278881,10000.0,2026-01-19,2
45962,715102,715102,10000.0,2026-01-06,2
45963,25722,25722,10000.0,2026-01-04,2
45964,306071,306071,10000.0,2026-02-20,2
45965,118505,118505,10000.0,2026-01-21,2
45966,433462,433462,10000.0,2026-02-28,2
45967,682570,682570,10000.0,2026-02-24,2
45968,273494,273494,10000.0,2026-02-07,2
45969,208367,208367,10000.0,2026-02-11,2
45970,240996,240996,10000.0,2026-01-31,2
45971,788844,788844,10000.0,2026-02-16,2
45972,790058,790058,10000.0,2026-02-22,2
45973,530033,530033,10000.0,2026-01-18,2
45974,333193,333193,10000.0,2026-01-31,2
45975,529075,529075,10000.0,2026-02-24,2
45976,82635,82635,10000.0,2026-02-01,2
45977,214417,214417,10000.0,2026-01-03,2
45978,647027,647027,10000.0,2026-01-08,2
45979,756571,756571,10000.0,2026-01-23,2
45980,977645,977645,10000.0,2026-01-30,2
45981,327969,327969,10000.0,2026-01-02,2
45982,118140,118140,10000.0,2026-01-10,2
45983,594067,594067,10000.0,2026-01-03,2
45984,202782,202782,10000.0,2026-02-17,2
45985,735060,735060,10000.0,2026-02-03,2
45986,992352,992352,10000.0,2026-01-31,2
45987,224134,224134,10000.0,2026-02-03,2
45988,363507,363507,10000.0,2026-02-26,2
45989,731073,731073,10000.0,2026-02-20,2
45990,486313,486313,10000.0,2026-02-11,2
45991,496482,496482,10000.0,2026-01-28,2
45992,994058,994058,10000.0,2026-01-16,2
45993,1559,1559,10000.0,2026-01-03,2
45994,227430,227430,10000.0,2026-02-19,2
45995,544995,544995,10000.0,2026-02-17,2
45996,800189,800189,10000.0,2026-02-23,2
45997,241120,241120,10000.0,2026-01-19,2
45998,75639,75639,10000.0,2026-01-07,2
45999,848299,848299,10000.0,2026-01-07,2
46000,750766,750766,10000.0,2026-01-20,2
46001,206896,206896,10000.0,2026-02-11,2
46002,428655,428655,10000.0,2026-02-20,2
46003,550786,550786,10000.0,2026-02-27,2
46004,183462,183462,10000.0,2026-02-16,2
46005,791596,791596,10000.0,2026-02-28,2
46006,516288,516288,10000.0,2026-02-03,2
46007,758492,758492,10000.0,2026-02-08,2
46008,564310,564310,10000.0,2026-02-03,2
46009,845042,845042,10000.0,2026-01-12,2
46010,721279,721279,10000.0,2026-02-02,2
46011,825955,825955,10000.0,2026-02-02,2
46012,146559,146559,10000.0,2026-02-11,2
46013,478224,478224,10000.0,2026-02-03,2
46014,826064,826064,10000.0,2026-02-04,2
46015,12876,12876,10000.0,2026-02-06,2
46016,640158,640158,10000.0,2026-01-06,2
46017,755824,755824,10000.0,2026-02-03,2
46018,449886,449886,10000.0,2026-02-13,2
46019,689606,689606,10000.0,2026-01-16,2
46020,453569,453569,10000.0,2026-02-03,2
46021,897510,897510,10000.0,2026-02-26,2
46022,992199,992199,10000.0,2026-02-05,2
46023,675275,675275,10000.0,2026-02-26,2
46024,724267,724267,10000.0,2026-01-12,2
46025,757994,757994,10000.0,2026-02-24,2
46026,52863,52863,10000.0,2026-02-25,2
46027,171850,171850,10000.0,2026-02-23,2
46028,279452,279452,10000.0,2026-02-11,2
46029,249769,249769,10000.0,2026-01-06,2
46030,185752,185752,10000.0,2026-01-11,2
46031,556208,556208,10000.0,2026-01-29,2
46032,386320,386320,10000.0,2026-02-28,2
46033,959860,959860,10000.0,2026-01-24,2
46034,780538,780538,10000.0,2026-01-09,2
46035,188422,188422,10000.0,2026-02-02,2
46036,556764,556764,10000.0,2026-02-21,2
46037,931332,931332,10000.0,2026-01-22,2
46038,886981,886981,10000.0,2026-02-14,2
46039,898280,898280,10000.0,2026-02-23,2
46040,542871,542871,10000.0,2026-01-28,2
46041,378455,378455,10000.0,2026-02-17,2
46042,502673,502673,10000.0,2026-01-20,2
46043,204304,204304,10000.0,2026-02-03,2
46044,34352,34352,10000.0,2026-02-28,2
46045,900159,900159,10000.0,2026-01-03,2
46046,908186,908186,10000.0,2026-02-04,2
46047,243153,243153,10000.0,2026-01-26,2
46048,988434,988434,10000.0,2026-02-22,2
46049,726073,726073,10000.0,2026-02-13,2
46050,933297,933297,10000.0,2026-01-24,2
46051,511248,511248,10000.0,2026-01-10,2
46052,725627,725627,10000.0,2026-02-16,2
46053,584708,584708,10000.0,2026-01-03,2
46054,67649,67649,10000.0,2026-01-03,2
46055,694728,694728,10000.0,2026-02-15,2
46056,451141,451141,10000.0,2026-01-21,2
46057,412332,412332,10000.0,2026-02-13,2
46058,614743,614743,10000.0,2026-02-24,2
46059,519497,519497,10000.0,2026-01-28,2
46060,265785,265785,10000.0,2026-01-07,2
46061,544801,544801,10000.0,2026-02-04,2
46062,276716,276716,10000.0,2026-02-27,2
46063,353749,353749,10000.0,2026-02-26,2
46064,189144,189144,10000.0,2026-01-26,2
46065,177606,177606,10000.0,2026-02-04,2
46066,667849,667849,10000.0,2026-02-27,2
46067,942912,942912,10000.0,2026-01-12,2
46068,309454,309454,10000.0,2026-02-18,2
46069,254617,254617,10000.0,2026-02-26,2
46070,580694,580694,10000.0,2026-01-02,2
46071,294563,294563,10000.0,2026-01-25,2
46072,5618,5618,10000.0,2026-01-17,2
46073,779025,779025,10000.0,2026-01-20,2
46074,956001,956001,10000.0,2026-01-05,2
46075,218155,218155,10000.0,2026-02-11,2
46076,154791,154791,10000.0,2026-01-08,2
46077,851090,851090,10000.0,2026-01-06,2
46078,699638,699638,10000.0,2026-01-30,2
46079,639197,639197,10000.0,2026-01-19,2
46080,175645,175645,10000.0,2026-02-04,2
46081,52214,52214,10000.0,2026-02-28,2
46082,141272,141272,10000.0,2026-02-27,2
46083,967218,967218,10000.0,2026-02-28,2
46084,174388,174388,10000.0,2026-02-16,2
46085,124706,124706,10000.0,2026-02-14,2
46086,874727,874727,10000.0,2026-01-03,2
46087,995818,995818,10000.0,2026-01-19,2
46088,546897,546897,10000.0,2026-02-08,2
46089,762715,762715,10000.0,2026-02-16,2
46090,193537,193537,10000.0,2026-01-06,2
46091,93652,93652,10000.0,2026-02-24,2
46092,423524,423524,10000.0,2026-02-16,2
46093,247047,247047,10000.0,2026-01-28,2
46094,433472,433472,10000.0,2026-01-28,2
46095,376378,376378,10000.0,2026-02-03,2
46096,684168,684168,10000.0,2026-02-22,2
46097,407260,407260,10000.0,2026-02-17,2
46098,590165,590165,10000.0,2026-02-24,2
46099,982633,982633,10000.0,2026-02-22,2
46100,628108,628108,10000.0,2026-01-24,2
46101,644221,644221,10000.0,2026-01-06,2
46102,365813,365813,10000.0,2026-02-22,2
46103,227679,227679,10000.0,2026-02-19,2
46104,880893,880893,10000.0,2026-01-30,2
46105,190028,190028,10000.0,2026-01-19,2
46106,345851,345851,10000.0,2026-01-21,2
46107,715126,715126,10000.0,2026-01-10,2
46108,488436,488436,10000.0,2026-01-01,2
46109,588543,588543,10000.0,2026-01-21,2
46110,126701,126701,10000.0,2026-01-13,2
46111,673654,673654,10000.0,2026-02-19,2
46112,927822,927822,10000.0,2026-01-06,2
46113,837919,837919,10000.0,2026-01-19,2
46114,741032,741032,10000.0,2026-02-18,2
46115,664170,664170,10000.0,2026-01-26,2
46116,83530,83530,10000.0,2026-02-11,2
46117,331920,331920,10000.0,2026-01-14,2
46118,253547,253547,10000.0,2026-01-17,2
46119,740698,740698,10000.0,2026-01-09,2
46120,727795,727795,10000.0,2026-02-28,2
46121,303505,303505,10000.0,2026-01-18,2
46122,250847,250847,10000.0,2026-02-20,2
46123,950249,950249,10000.0,2026-02-20,2
46124,415457,415457,10000.0,2026-01-11,2
46125,233831,233831,10000.0,2026-02-17,2
46126,107240,107240,10000.0,2026-01-06,2
46127,244499,244499,10000.0,2026-02-14,2
46128,440722,440722,10000.0,2026-01-10,2
46129,43420,43420,10000.0,2026-02-08,2
46130,217268,217268,10000.0,2026-02-10,2
46131,187922,187922,10000.0,2026-02-27,2
46132,98649,98649,10000.0,2026-01-03,2
46133,19664,19664,10000.0,2026-01-19,2
46134,929901,929901,10000.0,2026-02-10,2
46135,480739,480739,10000.0,2026-01-22,2
46136,145805,145805,10000.0,2026-01-14,2
46137,601414,601414,10000.0,2026-01-09,2
46138,247243,247243,10000.0,2026-01-22,2
46139,245954,245954,10000.0,2026-01-24,2
46140,9349,9349,10000.0,2026-01-03,2
46141,924721,924721,10000.0,2026-01-18,2
46142,762954,762954,10000.0,2026-01-11,2
46143,866493,866493,10000.0,2026-01-11,2
46144,282786,282786,10000.0,2026-01-28,2
46145,547014,547014,10000.0,2026-02-20,2
46146,528071,528071,10000.0,2026-02-12,2
46147,310525,310525,10000.0,2026-01-27,2
46148,9280,9280,10000.0,2026-02-26,2
46149,578232,578232,10000.0,2026-01-16,2
46150,448874,448874,10000.0,2026-02-12,2
46151,63332,63332,10000.0,2026-02-24,2
46152,567180,567180,10000.0,2026-02-11,2
46153,480512,480512,10000.0,2026-01-24,2
46154,247346,247346,10000.0,2026-01-14,2
46155,878904,878904,10000.0,2026-01-09,2
46156,191358,191358,10000.0,2026-01-02,2
46157,176020,176020,10000.0,2026-01-01,2
46158,26278,26278,10000.0,2026-01-14,2
46159,765134,765134,10000.0,2026-02-17,2
46160,618229,618229,10000.0,2026-02-12,2
46161,881742,881742,10000.0,2026-02-21,2
46162,320429,320429,10000.0,2026-01-25,2
46163,758618,758618,10000.0,2026-02-02,2
46164,128923,128923,10000.0,2026-01-05,2
46165,282118,282118,10000.0,2026-02-04,2
46166,735319,735319,10000.0,2026-02-14,2
46167,507653,507653,10000.0,2026-02-18,2
46168,640969,640969,10000.0,2026-01-01,2
46169,39247,39247,10000.0,2026-02-20,2
46170,581573,581573,10000.0,2026-02-02,2
46171,599858,599858,10000.0,2026-01-25,2
46172,208077,208077,10000.0,2026-02-28,2
46173,933721,933721,10000.0,2026-01-13,2
46174,730476,730476,10000.0,2026-02-20,2
46175,600208,600208,10000.0,2026-02-19,2
46176,706262,706262,10000.0,2026-02-04,2
46177,701861,701861,10000.0,2026-01-08,2
46178,215453,215453,10000.0,2026-02-04,2
46179,488872,488872,10000.0,2026-02-27,2
46180,751216,751216,10000.0,2026-01-01,2
46181,508793,508793,10000.0,2026-01-12,2
46182,148415,148415,10000.0,2026-01-08,2
46183,80858,80858,10000.0,2026-02-07,2
46184,113777,113777,10000.0,2026-02-20,2
46185,341740,341740,10000.0,2026-01-06,2
46186,878694,878694,10000.0,2026-01-23,2
46187,290857,290857,10000.0,2026-01-11,2
46188,467167,467167,10000.0,2026-02-07,2
46189,314126,314126,10000.0,2026-02-13,2
46190,842221,842221,10000.0,2026-02-10,2
46191,593055,593055,10000.0,2026-01-16,2
46192,766971,766971,10000.0,2026-01-01,2
46193,218839,218839,10000.0,2026-02-21,2
46194,574692,574692,10000.0,2026-01-25,2
46195,76671,76671,10000.0,2026-02-02,2
46196,908154,908154,10000.0,2026-02-26,2
46197,252002,252002,10000.0,2026-01-18,2
46198,273798,273798,10000.0,2026-02-28,2
46199,630840,630840,10000.0,2026-01-19,2
46200,442193,442193,10000.0,2026-02-11,2
46201,375742,375742,10000.0,2026-01-03,2
46202,27197,27197,10000.0,2026-02-13,2
46203,630367,630367,10000.0,2026-02-18,2
46204,81129,81129,10000.0,2026-02-22,2
46205,289663,289663,10000.0,2026-02-27,2
46206,730923,730923,10000.0,2026-02-14,2
46207,820303,820303,10000.0,2026-01-13,2
46208,855408,855408,10000.0,2026-02-10,2
46209,327400,327400,10000.0,2026-01-16,2
46210,688355,688355,10000.0,2026-01-01,2
46211,136766,136766,10000.0,2026-01-13,2
46212,198918,198918,10000.0,2026-02-07,2
46213,962186,962186,10000.0,2026-01-28,2
46214,645472,645472,10000.0,2026-01-01,2
46215,812648,812648,10000.0,2026-02-24,2
46216,92326,92326,10000.0,2026-01-07,2
46217,840897,840897,10000.0,2026-02-06,2
46218,956069,956069,10000.0,2026-02-22,2
46219,750033,750033,10000.0,2026-02-17,2
46220,825800,825800,10000.0,2026-02-04,2
46221,126192,126192,10000.0,2026-02-26,2
46222,739916,739916,10000.0,2026-02-17,2
46223,941615,941615,10000.0,2026-01-02,2
46224,441734,441734,10000.0,2026-01-23,2
46225,851981,851981,10000.0,2026-02-28,2
46226,667671,667671,10000.0,2026-01-01,2
46227,946162,946162,10000.0,2026-01-30,2
46228,581277,581277,10000.0,2026-02-05,2
46229,832016,832016,10000.0,2026-02-19,2
46230,397683,397683,10000.0,2026-01-17,2
46231,171586,171586,10000.0,2026-01-30,2
46232,145209,145209,10000.0,2026-01-19,2
46233,997062,997062,10000.0,2026-01-20,2
46234,680501,680501,10000.0,2026-02-10,2
46235,494137,494137,10000.0,2026-02-09,2
46236,990447,990447,10000.0,2026-02-18,2
46237,934011,934011,10000.0,2026-02-02,2
46238,56124,56124,10000.0,2026-02-09,2
46239,609864,609864,10000.0,2026-02-23,2
46240,93365,93365,10000.0,2026-01-25,2
46241,696033,696033,10000.0,2026-02-03,2
46242,991639,991639,10000.0,2026-01-28,2
46243,904392,904392,10000.0,2026-02-24,2
46244,33140,33140,10000.0,2026-02-22,2
46245,660227,660227,10000.0,2026-02-26,2
46246,537733,537733,10000.0,2026-01-14,2
46247,871233,871233,10000.0,2026-01-07,2
46248,316463,316463,10000.0,2026-02-06,2
46249,897935,897935,10000.0,2026-02-28,2
46250,692193,692193,10000.0,2026-01-24,2
